都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|197,290|1,751,347|18,042|4|178,040|1,878
青森|28,091|179,686|3,711|0|24,303|77
岩手|14,587|202,053|2,590|2|11,930|67
宮城|49,654|424,355|6,091|9|42,829|165
秋田|12,701|47,445|1,712|1|10,946|43
山形|14,846|162,731|2,211|1|12,559|76
福島|29,763|643,114|3,587|3|25,987|189
茨城|93,883|44,484|9,246|8|84,288|349
栃木|53,751|642,129|5,644|1|47,881|226
群馬|60,849|513,473|4,993|4|55,585|271
埼玉|372,642|2,325,456|27,971|46|343,404|1,267
千葉|317,308|1,721,323|23,014|17|290,062|1,541
東京|1,135,030|5,731,492|119,007|61|1,012,045|3,978
神奈川|538,440|2,180,686|41,537|69|495,012|1,891
新潟|35,065|490,598|3,307|3|31,673|85
富山|23,846|200,588|5,260|1|18,515|71
石川|30,450|320,233|3,142|6|27,106|179
福井|18,321|246,693|2,330|1|15,950|41
山梨|19,878|217,151|1,662|1|18,161|60
長野|36,432|539,376|3,337|1|32,628|158
岐阜|61,512|691,942|4,345|5|56,252|300
静岡|106,370|1,009,683|10,042|6|95,278|369
愛知|370,073|2,205,242|25,921|36|342,306|1,846
三重|48,684|395,473|4,059|7|45,731|260
滋賀|60,388|490,001|7,368|2|52,848|172
京都|141,834|688,869|9,687|41|130,807|551
大阪|737,142|5,913,038|62,161|683|670,578|4,350
兵庫|301,692|1,296,893|23,761|24|275,928|2,015
奈良|67,789|426,842|12,027|17|55,440|322
和歌山|25,772|127,964|949|1|24,558|107
鳥取|7,985|279,927|698|0|7,182|11
島根|7,878|122,915|953|1|6,917|8
岡山|56,405|449,702|4,173|5|49,083|218
広島|83,708|1,447,855|8,813|5|74,467|428
山口|25,376|440,054|2,831|2|22,392|153
徳島|14,175|168,570|1,482|3|12,617|78
香川|24,469|211,349|3,307|6|21,067|95
愛媛|21,039|274,685|2,396|4|18,519|124
高知|14,799|198,778|1,755|3|12,949|95
福岡|270,571|2,122,801|30,590|12|233,339|1,062
佐賀|27,983|203,178|2,544|2|22,560|73
長崎|29,464|292,607|3,259|2|27,420|114
熊本|57,957|215,029|5,936|14|51,762|259
大分|28,065|452,069|2,099|3|25,847|119
宮崎|21,853|141,847|1,884|1|19,931|111
鹿児島|36,656|284,143|2,718|3|33,373|149
沖縄|110,139|627,710|4,968|13|104,738|433
その他（その他）|149|0|0|0|149|0
合計|5,842,754|39,763,579|529,120|1,140|5,272,942|26,434
