都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,086|416,569|626|6|18,756|719
青森|881|22,451|60|0|801|20
岩手|571|30,545|16|0|525|30
宮城|4,217|76,531|427|4|3,764|26
秋田|272|7,204|4|0|262|6
山形|565|29,801|24|0|526|15
福島|2,234|129,241|245|14|1,892|97
茨城|6,259|25,356|287|4|5,849|123
栃木|4,335|159,998|157|0|4,109|69
群馬|4,742|103,291|143|2|4,506|93
埼玉|31,203|602,214|1,454|41|29,073|676
千葉|28,202|443,159|1,087|20|26,589|526
東京|116,293|1,657,779|2,797|41|111,884|1,612
神奈川|46,631|650,261|926|22|44,950|755
新潟|1,214|74,205|102|1|1,096|16
富山|913|39,386|8|2|877|28
石川|1,887|56,514|17|2|1,805|63
福井|549|33,779|3|0|521|25
山梨|954|28,326|12|0|924|18
長野|2,464|107,089|78|0|2,372|41
岐阜|4,809|148,880|62|7|4,628|119
静岡|5,438|225,502|181|0|5,150|107
愛知|26,493|430,495|490|16|25,441|562
三重|2,618|70,180|80|3|2,552|65
滋賀|2,663|80,644|146|6|2,466|51
京都|9,211|166,249|103|3|8,947|164
大阪|48,606|908,557|1,073|54|45,982|1,160
兵庫|18,585|272,873|504|43|17,515|566
奈良|3,482|89,328|82|5|3,351|49
和歌山|1,187|25,216|19|2|1,125|18
鳥取|210|44,430|1|0|205|2
島根|285|16,686|1|0|284|0
岡山|2,590|72,624|77|1|2,441|34
広島|5,067|172,116|36|4|4,928|103
山口|1,395|64,978|17|0|1,335|43
徳島|464|28,768|15|1|431|18
香川|772|47,814|14|0|740|18
愛媛|1,076|35,173|17|1|1,035|24
高知|910|7,266|9|3|882|19
福岡|18,551|479,225|391|12|17,841|319
佐賀|1,148|30,370|65|2|1,094|10
長崎|1,614|72,492|1|0|1,575|38
熊本|3,481|57,468|27|0|3,382|74
大分|1,299|86,899|9|0|1,268|22
宮崎|1,953|24,805|0|0|1,924|22
鹿児島|1,765|70,174|7|1|1,757|27
沖縄|8,575|155,617|317|2|8,141|123
（その他）|149|-|0|-|149|-
合計|448,868|8,578,528|12,217|325|427,650|8,715
