都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|58,605|1,033,774|2,826|27|54,614|1,460
青森|4,934|76,234|706|3|4,195|33
岩手|3,293|112,247|311|2|2,932|50
宮城|15,478|216,762|1,105|26|14,222|104
秋田|1,722|23,689|122|1|1,574|26
山形|3,337|88,746|212|5|3,075|50
福島|9,089|378,575|451|11|8,468|170
茨城|22,335|38,447|1,586|26|20,548|201
栃木|14,159|404,833|1,088|14|12,966|105
群馬|15,854|268,160|1,145|24|14,545|164
埼玉|108,059|1,346,439|11,654|136|95,485|920
千葉|93,884|976,743|11,301|98|81,677|906
東京|361,026|3,395,406|21,887|252|336,545|2,594
神奈川|158,976|1,480,368|10,655|228|147,170|1,151
新潟|7,185|255,944|525|10|6,604|56
富山|4,630|105,061|441|8|4,145|44
石川|7,494|174,608|340|4|7,011|123
福井|2,755|104,410|199|2|2,520|36
山梨|4,766|97,156|408|3|4,335|26
長野|8,250|283,925|399|2|7,746|94
岐阜|17,402|368,329|1,884|20|15,338|206
静岡|24,837|563,324|3,488|22|21,161|188
愛知|94,391|1,142,612|22,083|97|71,252|1,056
三重|13,756|192,585|2,755|31|11,142|144
滋賀|11,544|216,607|1,359|12|10,088|97
京都|33,251|386,169|4,065|87|28,549|256
大阪|185,290|3,081,697|23,085|613|157,353|2,847
兵庫|70,712|675,595|6,299|85|63,064|1,356
奈良|14,666|229,923|1,361|20|13,163|142
和歌山|4,961|60,643|375|24|4,429|56
鳥取|1,542|133,277|195|2|1,320|5
島根|1,479|45,572|178|2|1,299|2
岡山|14,466|231,974|1,686|21|11,771|132
広島|20,090|791,824|1,132|19|17,685|187
山口|5,326|155,099|514|5|4,725|87
徳島|2,970|92,627|314|6|2,592|64
香川|4,522|118,666|349|7|4,138|34
愛媛|4,851|135,581|281|5|4,489|81
高知|3,859|85,457|449|10|3,379|31
福岡|70,249|1,147,279|8,739|36|60,362|577
佐賀|5,512|91,931|439|2|5,096|28
長崎|5,662|164,584|555|2|5,041|70
熊本|13,527|114,048|1,493|19|11,903|131
大分|7,602|237,691|700|4|6,831|71
宮崎|5,853|66,694|630|10|5,175|33
鹿児島|8,651|156,372|686|5|7,912|55
沖縄|46,170|355,568|5,276|125|40,298|269
（その他）|149|-|0|-|149|-
合計|1,599,121|21,903,255|157,731|2,173|1,420,081|16,518
