都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|41,772|801,489|551|11|39,785|1,412
青森|2,538|52,512|37|0|2,470|31
岩手|1,774|88,952|90|1|1,637|47
宮城|9,298|161,143|149|3|9,039|91
秋田|935|16,159|49|2|866|20
山形|2,057|67,424|39|1|1,971|47
福島|5,074|290,233|177|4|4,736|161
茨城|10,802|33,871|246|5|10,390|166
栃木|7,229|311,979|188|10|6,959|82
群馬|8,085|199,003|51|3|7,880|154
埼玉|47,765|998,897|1,454|21|45,475|836
千葉|41,862|716,627|1,377|15|39,769|716
東京|181,024|2,606,875|6,270|63|172,501|2,253
神奈川|69,927|1,072,099|2,146|36|66,818|963
新潟|3,475|177,388|85|0|3,337|53
富山|2,058|76,215|22|1|1,998|38
石川|4,023|126,523|91|1|3,814|115
福井|1,373|71,480|104|1|1,234|35
山梨|2,144|62,325|51|0|2,072|21
長野|5,059|212,206|37|0|5,005|93
岐阜|9,491|278,310|54|5|9,250|187
静岡|9,579|418,670|321|4|9,106|152
愛知|51,495|854,147|601|14|49,913|981
三重|5,328|148,938|83|3|5,271|113
滋賀|5,621|157,797|79|2|5,452|90
京都|16,786|291,666|162|4|16,353|247
大阪|104,682|2,244,964|1,439|122|99,746|2,693
兵庫|41,200|521,525|302|15|39,589|1,310
奈良|8,456|174,026|134|6|8,190|132
和歌山|2,704|42,500|16|1|2,581|49
鳥取|494|86,098|24|0|461|2
島根|561|32,023|7|0|552|2
岡山|7,613|168,599|22|1|7,455|126
広島|11,570|561,085|71|8|11,312|176
山口|3,173|124,469|38|1|3,055|80
徳島|1,661|66,517|6|0|1,592|63
香川|2,114|88,506|20|1|2,068|31
愛媛|2,756|98,714|5|2|2,676|75
高知|1,889|11,777|68|4|1,794|27
福岡|35,895|855,170|378|9|34,938|525
佐賀|2,570|58,736|19|0|2,563|24
長崎|3,229|128,564|50|0|3,110|69
熊本|6,495|82,501|27|1|6,349|119
大分|3,504|174,245|18|0|3,422|64
宮崎|3,107|44,740|19|0|3,048|27
鹿児島|3,731|113,578|61|1|3,666|39
沖縄|21,319|258,879|668|43|20,451|206
（その他）|149|-|0|-|149|-
合計|815,446|16,230,144|17,906|425|781,868|14,943
