都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|71,826|1,359,698|7,699|0|61,329|1,479
青森|7,689|123,268|1,557|0|6,093|39
岩手|3,752|143,306|195|0|3,504|53
宮城|17,805|283,786|984|2|16,453|118
秋田|2,398|29,915|365|0|2,006|27
山形|4,195|122,826|447|0|3,692|56
福島|10,486|497,663|686|1|9,624|176
茨城|28,618|41,263|3,007|1|25,391|220
栃木|19,091|555,120|2,635|0|16,336|120
群馬|22,241|389,546|3,734|3|18,324|183
埼玉|135,411|1,783,469|14,718|8|119,632|1,061
千葉|116,422|1,329,336|10,078|2|103,017|1,031
東京|453,679|4,508,774|56,928|12|393,567|3,184
神奈川|194,285|1,980,612|19,615|10|173,346|1,324
新潟|12,166|370,176|3,230|0|8,873|63
富山|5,464|141,559|438|0|4,974|52
石川|9,494|229,426|1,312|0|8,021|140
福井|4,109|143,509|537|0|3,534|38
山梨|6,314|151,221|938|0|5,351|29
長野|12,907|407,989|2,036|2|10,052|97
岐阜|23,297|519,091|2,750|0|19,777|220
静岡|34,298|790,569|7,162|1|26,265|210
愛知|126,308|1,591,810|16,378|2|108,763|1,167
三重|17,647|288,826|2,251|0|15,605|167
滋賀|16,996|320,861|3,534|0|13,357|105
京都|47,607|518,678|7,303|48|38,479|292
大阪|256,464|4,593,109|43,404|264|209,983|3,077
兵庫|95,112|939,402|12,911|2|80,799|1,402
奈良|19,774|313,843|2,903|7|16,719|152
和歌山|7,525|78,518|1,708|6|5,636|62
鳥取|2,318|193,169|510|0|1,770|5
島根|3,296|75,360|1,207|1|2,084|5
岡山|19,425|343,602|1,689|0|15,815|136
広島|36,671|1,122,580|12,858|6|23,600|213
山口|9,895|256,718|2,535|1|7,265|95
徳島|3,782|125,652|392|0|3,331|66
香川|5,980|158,723|1,075|0|4,867|38
愛媛|7,905|196,221|2,006|3|5,817|82
高知|4,759|120,551|483|3|4,243|33
福岡|92,413|1,572,737|13,371|1|75,581|630
佐賀|8,243|138,740|1,476|0|6,362|32
長崎|9,479|221,927|2,980|0|6,437|74
熊本|20,267|138,511|2,530|2|17,598|139
大分|10,283|336,372|1,713|0|8,486|84
宮崎|7,899|81,296|1,854|0|6,194|41
鹿児島|12,057|195,611|1,606|1|10,015|66
沖縄|74,360|505,076|10,943|41|63,017|399
その他（その他）|149|0|0|0|149|0
合計|2,112,561|30,330,015|290,671|430|1,791,133|18,482
