都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|174,013|1,660,267|25,288|5|148,219|1,772
青森|21,503|163,465|3,377|0|18,064|62
岩手|11,045|180,974|2,920|0|8,065|60
宮城|41,024|390,472|5,794|8|34,453|143
秋田|9,828|43,827|1,752|0|8,043|33
山形|11,820|152,846|1,984|0|9,769|67
福島|24,450|609,128|2,623|5|21,640|187
茨城|74,250|44,100|7,676|17|66,283|291
栃木|46,234|622,266|7,427|8|38,617|190
群馬|52,382|485,237|6,015|8|46,118|249
埼玉|318,184|2,202,334|32,544|56|284,456|1,184
千葉|272,024|1,629,386|30,123|25|237,185|1,339
東京|1,005,841|5,470,426|156,322|68|845,838|3,681
神奈川|457,647|2,180,686|46,762|91|409,189|1,696
新潟|29,766|464,373|3,517|3|26,181|68
富山|18,157|184,904|5,725|5|12,368|64
石川|25,027|296,688|3,612|7|21,223|169
福井|12,972|217,591|1,729|3|11,204|39
山梨|16,838|198,398|2,114|3|14,687|44
長野|31,313|509,766|3,551|4|27,422|147
岐阜|53,909|650,917|5,925|8|46,886|277
静岡|89,806|956,839|12,207|5|76,179|338
愛知|319,103|2,073,301|34,666|54|282,795|1,642
三重|41,491|369,137|4,887|5|37,547|242
滋賀|49,870|431,120|9,126|1|40,609|135
京都|125,099|654,208|17,254|90|106,410|439
大阪|656,143|5,625,670|104,583|794|547,591|3,927
兵庫|260,693|1,233,040|33,458|43|225,423|1,823
奈良|56,410|401,740|13,928|23|42,218|264
和歌山|22,826|118,501|1,589|6|20,987|101
鳥取|6,715|259,244|1,427|1|5,194|9
島根|6,490|109,739|783|0|5,699|8
岡山|49,141|424,777|4,981|12|40,128|202
広島|74,432|1,387,944|10,326|15|63,719|387
山口|21,320|377,372|2,369|3|18,821|130
徳島|11,158|157,653|2,206|2|8,889|74
香川|18,962|197,202|3,189|6|15,695|78
愛媛|17,169|256,259|2,000|1|15,053|116
高知|12,161|181,455|1,620|7|10,461|80
福岡|235,687|2,007,944|37,786|19|191,574|947
佐賀|23,496|188,193|2,782|3|17,663|63
長崎|25,439|277,618|3,978|2|22,330|108
熊本|49,210|196,594|6,499|10|42,482|229
大分|24,063|424,119|2,517|0|21,443|103
宮崎|18,760|130,231|1,986|0|16,742|94
鹿児島|31,570|265,218|3,343|5|27,584|125
沖縄|100,609|592,763|5,668|21|94,514|426
その他（その他）|149|0|0|0|149|0
合計|5,056,199|37,655,932|681,938|1,452|4,333,809|23,852
