都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,225|1,250,817|49|0|59,701|1,474
青森|5,901|103,128|4|0|5,859|38
岩手|3,487|134,457|0|0|3,434|53
宮城|16,286|262,414|2|0|16,166|118
秋田|1,934|27,574|0|0|1,907|27
山形|3,605|113,329|1|0|3,548|56
福島|9,495|464,064|4|0|9,315|176
茨城|24,468|40,567|13|1|24,235|220
栃木|15,510|521,852|13|0|15,380|117
群馬|17,147|346,840|169|2|16,802|176
埼玉|115,965|1,625,158|76|3|114,830|1,059
千葉|100,577|1,217,022|55|0|99,486|1,028
東京|382,492|4,108,121|199|3|379,121|3,172
神奈川|169,504|1,804,632|141|1|168,047|1,316
新潟|8,147|321,709|94|0|7,991|62
富山|4,868|130,312|0|0|4,816|52
石川|7,970|211,702|1|0|7,818|129
福井|3,115|125,873|0|0|3,077|38
山梨|5,159|133,350|2|0|5,128|29
長野|8,897|361,658|4|1|8,852|97
岐阜|19,273|466,099|6|0|19,048|219
静岡|26,869|715,709|45|0|26,611|209
愛知|106,684|1,490,629|49|0|105,474|1,161
三重|14,818|268,101|1|0|14,981|163
滋賀|12,446|292,344|12|0|12,330|104
京都|36,021|465,063|20|0|35,705|292
大阪|203,345|4,167,709|112|9|200,169|3,064
兵庫|78,760|849,249|61|2|77,301|1,398
奈良|15,937|278,957|1|0|15,787|149
和歌山|5,303|68,102|0|0|5,136|62
鳥取|1,669|166,700|0|0|1,639|5
島根|1,733|63,489|0|0|1,728|5
岡山|15,551|310,392|9|1|15,406|136
広島|22,175|975,800|0|0|21,973|202
山口|5,795|211,176|3|0|5,699|93
徳島|3,291|115,389|0|0|3,225|66
香川|4,705|143,623|0|0|4,666|38
愛媛|5,412|172,213|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,684|1,412,247|38|3|74,021|625
佐賀|5,866|118,914|0|0|5,891|30
長崎|6,119|201,294|0|0|6,046|73
熊本|14,395|124,805|0|0|14,259|136
大分|8,187|301,965|0|0|8,103|84
宮崎|6,153|73,134|0|0|6,096|41
鹿児島|9,106|175,837|2|0|9,037|66
沖縄|50,371|431,315|28|0|49,946|398
その他（その他）|149|0|0|0|149|0
合計|1,724,736|27,470,281|1,214|26|1,705,403|18,371
