都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|183,822|1,696,430|21,777|7|160,811|1,814
青森|23,946|168,828|3,811|0|20,064|71
岩手|12,455|188,446|2,556|0|9,837|62
宮城|44,414|403,972|6,270|9|37,376|151
秋田|10,926|44,494|1,909|1|8,980|37
山形|12,799|154,767|1,802|2|10,927|70
福島|26,242|618,725|2,899|5|23,155|188
茨城|81,805|44,100|9,272|14|72,223|310
栃木|49,180|631,607|7,009|7|41,964|207
群馬|55,631|490,745|5,649|6|49,723|259
埼玉|340,527|2,243,515|31,410|47|307,898|1,219
千葉|290,278|1,662,994|27,011|20|258,679|1,417
東京|1,061,397|5,559,414|148,572|71|909,016|3,809
神奈川|489,105|2,180,686|48,783|103|438,537|1,785
新潟|31,597|472,256|3,151|1|28,373|73
富山|20,640|188,277|5,719|7|14,854|67
石川|27,347|303,411|4,108|5|23,047|175
福井|14,662|225,393|1,990|4|12,632|40
山梨|17,628|207,892|2,048|2|15,544|50
長野|33,189|515,515|3,940|3|28,891|151
岐阜|56,759|666,503|5,403|5|50,711|288
静岡|96,499|972,780|12,007|4|80,517|347
愛知|342,305|2,107,798|36,048|45|304,524|1,733
三重|44,463|381,621|4,840|9|40,618|250
滋賀|54,084|444,025|7,985|5|45,947|152
京都|132,589|669,556|12,975|69|117,831|483
大阪|692,352|5,749,115|84,336|753|603,844|4,105
兵庫|278,466|1,260,425|29,020|36|247,559|1,893
奈良|61,696|408,171|13,961|19|47,445|290
和歌山|24,058|122,192|1,175|5|22,624|105
鳥取|7,294|267,171|1,283|0|5,912|10
島根|6,992|115,413|935|0|6,049|8
岡山|52,175|437,779|4,589|11|44,862|209
広島|77,746|1,414,188|11,124|10|66,214|408
山口|22,788|407,169|2,526|2|20,124|138
徳島|12,502|161,628|2,136|5|10,296|76
香川|21,016|202,771|3,356|6|17,578|82
愛媛|18,590|263,930|2,305|4|16,165|120
高知|13,159|183,331|1,799|8|11,278|82
福岡|249,883|2,053,239|33,719|17|209,671|1,003
佐賀|25,179|193,940|2,973|4|19,381|67
長崎|27,022|283,820|3,830|2|24,199|110
熊本|52,299|203,682|5,555|5|46,497|247
大分|25,712|435,319|2,627|0|22,979|106
宮崎|19,939|135,574|2,058|0|17,847|99
鹿児島|33,600|272,926|3,502|1|29,657|132
沖縄|104,776|605,333|6,691|15|97,661|429
その他（その他）|149|0|0|0|149|0
合計|5,381,682|38,420,866|638,444|1,354|4,700,670|24,927
