都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|20,994|448,391|759|16|19,443|749
青森|1,031|25,134|136|0|875|20
岩手|621|43,843|38|0|553|30
宮城|5,915|89,194|1,391|10|4,493|31
秋田|283|7,580|6|0|271|6
山形|948|35,071|315|1|617|16
福島|2,499|149,208|258|11|2,130|111
茨城|6,740|26,469|322|1|6,291|127
栃木|4,638|171,640|207|2|4,361|70
群馬|5,007|113,724|180|3|4,728|99
埼玉|32,828|647,531|1,420|36|30,708|700
千葉|29,634|474,663|1,088|22|27,978|568
東京|120,986|1,762,746|3,204|45|116,012|1,770
神奈川|48,071|695,356|843|21|46,447|781
新潟|1,461|82,296|187|2|1,256|18
富山|938|41,749|21|0|888|29
石川|1,911|60,344|21|0|1,824|64
福井|589|35,659|38|0|526|25
山梨|968|30,877|11|0|938|19
長野|2,796|116,474|240|1|2,524|41
岐阜|4,953|158,928|130|3|4,698|125
静岡|5,708|246,634|231|2|5,359|118
愛知|27,264|463,713|650|11|26,034|580
三重|2,753|76,136|131|2|2,632|70
滋賀|2,770|86,514|96|5|2,619|55
京都|9,460|177,218|209|1|9,093|169
大阪|52,201|1,047,093|3,178|92|47,421|1,184
兵庫|19,848|295,406|1,136|64|18,125|587
奈良|3,771|96,480|278|3|3,438|55
和歌山|1,287|26,694|89|4|1,156|18
鳥取|241|47,802|25|0|205|2
島根|287|17,590|1|0|286|0
岡山|2,693|78,444|76|4|2,524|35
広島|5,151|180,106|74|1|4,964|106
山口|1,418|68,811|24|0|1,351|43
徳島|535|32,160|71|2|446|18
香川|836|51,035|66|0|754|19
愛媛|1,365|38,877|287|0|1,054|24
高知|917|7,442|10|2|888|19
福岡|18,985|508,894|373|5|18,280|332
佐賀|1,189|31,922|35|1|1,162|13
長崎|1,634|77,377|18|0|1,577|39
熊本|3,506|58,021|25|2|3,407|74
大分|1,309|92,321|10|1|1,277|22
宮崎|1,966|24,825|13|0|1,924|22
鹿児島|1,830|73,230|51|0|1,772|28
沖縄|9,482|164,199|697|4|8,663|128
（その他）|149|-|0|-|149|-
合計|472,366|9,285,821|18,669|380|444,121|9,159
