都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|39,033|701,265|6,585|47|31,439|1,163
青森|2,406|45,866|178|2|2,198|30
岩手|1,481|76,822|106|1|1,330|45
宮城|8,949|146,473|194|8|8,647|83
秋田|760|13,808|32|1|712|16
山形|1,983|60,273|108|3|1,832|43
福島|4,623|248,730|181|8|4,293|149
茨城|9,864|32,792|379|9|9,333|152
栃木|6,450|266,525|289|9|6,083|78
群馬|7,902|177,391|292|17|7,470|140
埼玉|44,247|893,757|1,435|52|42,018|794
千葉|37,538|624,517|930|19|35,919|689
東京|162,893|2,319,968|4,533|62|156,265|2,095
神奈川|62,342|945,347|1,992|70|59,448|902
新潟|3,276|148,719|223|5|3,013|40
富山|1,907|65,994|194|8|1,677|36
石川|3,810|98,678|322|8|3,377|108
福井|1,052|59,973|27|0|991|34
山梨|1,576|44,960|88|1|1,469|19
長野|4,849|183,346|201|5|4,632|85
岐阜|9,042|245,024|650|22|8,225|167
静岡|8,539|361,571|537|5|7,864|138
愛知|48,111|728,901|4,295|87|42,992|824
三重|5,011|129,213|306|11|4,728|107
滋賀|5,247|133,799|440|13|4,726|81
京都|16,007|259,082|633|24|15,112|218
大阪|100,546|1,869,050|7,376|287|89,852|2,404
兵庫|39,989|466,372|1,280|78|37,503|1,211
奈良|7,981|154,880|249|9|7,614|118
和歌山|2,633|40,635|51|17|2,482|45
鳥取|466|74,177|25|0|432|2
島根|545|27,832|53|3|492|0
岡山|7,444|148,791|578|18|6,712|109
広島|10,869|501,470|662|22|9,655|140
山口|2,981|108,624|312|5|2,604|65
徳島|1,633|59,551|28|1|1,543|62
香川|2,027|78,867|99|6|1,907|26
愛媛|2,723|89,387|50|4|2,599|74
高知|1,553|10,135|207|10|1,325|21
福岡|34,480|762,369|3,102|75|30,830|476
佐賀|2,524|51,296|108|3|2,424|21
長崎|2,950|113,818|134|2|2,748|68
熊本|6,318|79,287|437|22|5,778|103
大分|3,424|149,928|236|4|3,133|55
宮崎|3,046|43,344|73|2|2,937|26
鹿児島|3,435|103,647|257|3|3,152|30
沖縄|18,055|224,578|2,744|89|15,164|153
（その他）|149|-|0|-|149|-
合計|754,669|14,170,832|43,211|1,157|696,828|13,445
