都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,086|1,206,260|174|2|59,441|1,472
青森|5,897|99,153|0|0|5,859|38
岩手|3,487|130,337|0|0|3,434|53
宮城|16,278|255,567|3|0|16,157|118
秋田|1,925|27,377|0|0|1,898|27
山形|3,555|108,187|4|0|3,495|56
福島|9,487|445,783|2|1|9,309|176
茨城|24,447|40,552|12|0|24,215|220
栃木|15,479|509,712|13|0|15,349|117
群馬|16,848|327,971|23|1|16,649|176
埼玉|115,794|1,570,255|85|8|114,653|1,056
千葉|100,449|1,170,697|37|0|99,382|1,028
東京|382,117|3,960,045|160|8|378,793|3,164
神奈川|169,220|1,736,853|123|5|167,785|1,312
新潟|8,018|306,706|11|0|7,945|61
富山|4,867|125,242|0|0|4,815|52
石川|7,968|205,945|0|0|7,817|129
福井|3,115|123,430|0|0|3,077|38
山梨|5,156|126,115|1|0|5,126|29
長野|8,883|348,485|1|0|8,841|97
岐阜|19,244|447,373|10|0|19,014|218
静岡|26,784|683,076|8|0|26,566|209
愛知|106,550|1,435,200|66|2|105,325|1,159
三重|14,812|255,278|3|0|14,972|163
滋賀|12,432|281,627|13|0|12,315|104
京都|35,985|451,454|35|0|35,654|291
大阪|203,054|3,946,823|182|20|199,810|3,062
兵庫|78,658|816,270|67|4|77,195|1,396
奈良|15,928|270,165|6|0|15,773|149
和歌山|5,300|67,305|1|0|5,132|62
鳥取|1,669|160,071|0|0|1,639|5
島根|1,732|60,830|2|0|1,725|5
岡山|15,519|294,005|83|3|15,262|136
広島|22,153|955,323|12|0|21,939|202
山口|5,788|204,869|3|0|5,692|93
徳島|3,291|111,768|1|0|3,224|66
香川|4,705|138,947|0|0|4,666|38
愛媛|5,410|165,692|2|0|5,326|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,583|1,357,365|77|4|73,880|624
佐賀|5,866|114,087|2|0|5,889|30
長崎|6,119|194,310|1|0|6,045|73
熊本|14,395|124,621|0|0|14,259|136
大分|8,186|289,004|0|0|8,102|84
宮崎|6,151|73,041|0|0|6,094|41
鹿児島|9,103|173,714|1|0|9,036|66
沖縄|50,302|420,219|11|0|49,899|398
その他（その他）|149|0|0|0|149|0
合計|1,722,111|26,422,556|1,235|58|1,702,756|18,344
