都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,944|412,087|703|3|18,534|709
青森|863|21,655|46|0|797|20
岩手|565|29,864|10|0|525|30
宮城|4,098|74,854|374|6|3,699|25
秋田|269|7,194|1|0|262|6
山形|557|29,564|18|0|524|15
福島|2,204|127,423|246|13|1,863|95
茨城|6,194|25,292|289|4|5,784|121
栃木|4,288|157,342|135|0|4,084|69
群馬|4,705|101,978|125|3|4,489|91
埼玉|30,976|594,605|1,384|35|28,922|670
千葉|28,035|441,229|1,161|22|26,363|511
東京|115,584|1,639,659|2,628|42|111,367|1,589
神奈川|46,447|640,844|977|37|44,723|747
新潟|1,188|46,600|93|1|1,079|16
富山|912|38,852|10|2|874|28
石川|1,886|55,362|23|3|1,800|62
福井|546|33,346|2|0|519|25
山梨|951|28,326|9|0|924|18
長野|2,431|105,681|56|0|2,363|41
岐阜|4,796|146,743|62|8|4,616|118
静岡|5,404|219,554|209|0|5,091|104
愛知|26,448|424,959|523|18|25,369|556
三重|2,608|70,180|87|4|2,537|63
滋賀|2,646|79,993|145|6|2,450|51
京都|9,196|164,742|175|1|8,871|164
大阪|48,373|895,682|1,031|60|45,774|1,156
兵庫|18,475|269,806|468|34|17,441|566
奈良|3,456|87,904|73|4|3,335|48
和歌山|1,179|25,083|11|2|1,125|18
鳥取|210|43,885|1|0|205|2
島根|285|16,686|1|0|284|0
岡山|2,583|72,624|77|1|2,441|34
広島|5,064|169,571|35|4|4,926|103
山口|1,390|62,904|22|0|1,326|42
徳島|464|28,417|16|1|430|18
香川|768|47,376|15|0|735|18
愛媛|1,074|35,168|16|1|1,034|24
高知|909|7,218|9|3|881|19
福岡|18,510|473,227|433|15|17,763|314
佐賀|1,142|30,048|79|1|1,074|10
長崎|1,613|71,682|3|0|1,573|37
熊本|3,474|57,422|26|0|3,377|74
大分|1,299|85,462|9|0|1,268|22
宮崎|1,953|24,804|6|0|1,918|22
鹿児島|1,763|69,724|10|1|1,753|27
沖縄|8,512|153,212|296|2|8,100|122
（その他）|149|-|0|-|149|-
合計|446,386|8,445,833|12,128|337|425,341|8,620
