都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,122|1,086,014|641|14|58,006|1,466
青森|5,617|84,293|319|6|5,263|35
岩手|3,477|118,254|38|0|3,387|52
宮城|16,151|234,511|295|4|15,729|116
秋田|1,853|25,593|39|1|1,788|26
山形|3,494|93,734|60|0|3,378|56
福島|9,423|398,439|104|3|9,145|174
茨城|24,021|39,484|465|17|23,342|214
栃木|15,139|473,480|351|9|14,675|113
群馬|16,522|284,438|251|16|16,101|170
埼玉|114,249|1,417,130|2,704|66|110,550|995
千葉|99,138|1,039,892|1,672|43|96,478|988
東京|374,529|3,556,769|4,654|129|367,003|2,872
神奈川|167,081|1,542,744|2,214|102|163,621|1,246
新潟|7,767|273,263|317|3|7,392|58
富山|4,778|110,333|73|4|4,655|50
石川|7,810|185,916|134|3|7,531|123
福井|3,015|112,767|109|0|2,870|36
山梨|5,034|108,734|102|0|4,903|29
長野|8,689|303,798|147|1|8,500|95
岐阜|18,587|393,822|422|8|18,136|210
静岡|26,503|595,610|513|9|25,786|204
愛知|104,643|1,252,640|4,452|51|99,065|1,126
三重|14,575|258,291|403|7|14,332|159
滋賀|12,162|246,776|239|3|11,824|99
京都|35,299|410,677|1,479|30|33,504|264
大阪|198,469|3,336,040|5,521|401|188,116|2,947
兵庫|76,783|724,283|1,836|41|73,564|1,383
奈良|15,594|241,214|362|9|15,085|147
和歌山|5,216|63,746|85|10|4,969|59
鳥取|1,635|141,939|22|0|1,585|5
島根|1,584|51,491|47|0|1,534|3
岡山|15,061|253,818|254|5|14,612|135
広島|21,462|866,437|416|7|20,850|196
山口|5,557|179,174|96|0|5,372|89
徳島|3,233|100,584|70|2|3,099|64
香川|4,673|125,377|69|3|4,567|36
愛媛|5,116|145,646|137|4|4,898|81
高知|4,084|93,261|58|1|3,995|31
福岡|73,752|1,214,937|3,330|25|69,712|607
佐賀|5,712|98,789|64|1|5,666|29
長崎|5,957|173,741|106|1|5,780|71
熊本|14,216|120,499|311|6|13,771|134
大分|8,038|253,206|158|2|7,799|81
宮崎|6,103|71,971|98|5|5,940|40
鹿児島|9,039|165,502|98|3|8,940|64
沖縄|49,385|383,471|1,348|51|47,615|297
（その他）|149|-|0|-|149|-
合計|1,690,496|23,452,528|36,683|1,106|1,634,582|17,475
