都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,610|1,283,213|217|0|59,928|1,475
青森|5,918|105,984|17|0|5,863|38
岩手|3,500|137,155|13|0|3,434|53
宮城|16,306|268,773|11|0|16,171|118
秋田|1,934|27,691|0|0|1,907|27
山形|3,622|116,449|16|0|3,550|56
福島|9,545|476,544|33|0|9,336|176
茨城|24,520|40,625|35|0|24,265|220
栃木|15,718|531,907|158|0|15,443|117
群馬|17,456|360,457|143|1|17,136|177
埼玉|116,257|1,667,052|245|1|114,953|1,059
千葉|100,848|1,252,612|145|1|99,606|1,028
東京|383,855|4,226,513|1,206|3|379,504|3,175
神奈川|170,053|1,859,315|321|2|168,413|1,319
新潟|8,274|333,630|80|0|8,131|63
富山|4,870|133,445|1|0|4,817|52
石川|8,063|215,536|71|0|7,833|137
福井|3,123|127,881|8|0|3,077|38
山梨|5,170|135,182|9|0|5,132|29
長野|9,024|373,483|84|0|8,898|97
岐阜|19,343|477,900|26|0|19,058|219
静岡|26,939|741,868|63|0|26,656|209
愛知|106,874|1,535,003|157|0|105,556|1,161
三重|14,828|273,776|10|0|14,983|163
滋賀|12,630|298,867|156|0|12,370|104
京都|36,370|477,388|202|11|35,784|292
大阪|204,364|4,287,339|833|19|200,467|3,064
兵庫|78,952|874,944|139|2|77,415|1,398
奈良|16,052|286,059|109|0|15,794|149
和歌山|5,310|68,711|6|0|5,136|62
鳥取|1,673|172,102|4|0|1,639|5
島根|1,780|64,047|47|0|1,728|5
岡山|15,579|310,392|2|0|15,417|136
広島|22,448|990,011|261|2|21,985|202
山口|6,124|222,391|307|0|5,724|93
徳島|3,293|117,955|4|0|3,225|66
香川|4,719|146,358|14|0|4,666|38
愛媛|5,421|175,114|9|0|5,330|82
高知|4,177|112,497|10|0|4,134|33
福岡|74,888|1,451,728|93|3|74,122|627
佐賀|5,896|122,457|14|0|5,894|30
長崎|6,149|205,745|30|0|6,047|73
熊本|14,402|124,976|4|0|14,262|136
大分|8,191|309,670|4|0|8,103|84
宮崎|6,157|73,175|4|0|6,096|41
鹿児島|9,152|177,657|13|0|9,054|66
沖縄|51,743|445,219|1,285|19|50,065|398
その他（その他）|149|0|0|0|149|0
合計|1,733,269|28,216,796|6,619|64|1,708,256|18,390
