都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|23,530|515,853|1,396|21|21,282|849
青森|1,503|31,979|226|0|1,255|22
岩手|858|55,100|82|2|745|31
宮城|7,950|117,404|557|13|7,311|61
秋田|425|9,973|64|0|352|9
山形|1,467|46,717|179|4|1,256|32
福島|3,237|182,436|323|11|2,791|123
茨城|7,970|29,367|539|18|7,298|133
栃木|5,281|195,946|223|4|4,987|71
群馬|5,803|134,030|327|2|5,373|103
埼玉|37,176|743,737|2,138|31|34,298|740
千葉|32,722|537,321|1,181|18|30,923|618
東京|136,426|1,986,161|5,946|55|128,601|1,879
神奈川|52,783|795,181|1,762|37|50,209|812
新潟|2,217|105,306|364|2|1,831|22
富山|1,279|50,549|149|6|1,101|29
石川|2,399|69,393|273|14|2,055|69
福井|849|46,675|167|3|663|33
山梨|1,148|35,312|77|1|1,052|19
長野|3,762|145,210|344|5|3,405|66
岐阜|5,720|184,843|390|4|5,199|131
静岡|6,354|288,664|235|2|5,998|121
愛知|32,118|542,285|2,742|24|28,757|619
三重|3,602|91,905|558|11|3,061|79
滋賀|3,597|101,799|468|9|3,068|61
京都|12,000|208,276|1,437|19|10,415|182
大阪|77,713|1,367,460|17,689|376|57,924|1,390
兵庫|29,535|368,474|4,557|93|24,315|663
奈良|5,899|123,336|969|21|4,858|72
和歌山|2,076|33,162|349|54|1,670|25
鳥取|364|60,760|69|0|288|2
島根|338|19,437|41|1|297|0
岡山|3,686|95,544|396|11|2,907|37
広島|5,732|243,826|265|5|5,335|109
山口|1,764|77,872|240|1|1,481|43
徳島|1,203|42,106|361|7|804|38
香川|1,181|60,431|142|4|1,024|21
愛媛|2,241|57,959|362|13|1,846|33
高知|1,010|7,775|51|4|940|19
福岡|22,069|587,902|2,198|20|19,523|348
佐賀|1,550|37,697|213|5|1,341|13
長崎|2,010|90,196|307|1|1,674|40
熊本|3,999|62,800|398|7|3,524|77
大分|1,725|108,401|356|1|1,345|24
宮崎|2,155|29,900|107|1|2,018|22
鹿児島|2,048|80,965|96|0|1,941|28
沖縄|12,265|187,584|1,126|12|11,011|134
（その他）|149|-|0|-|149|-
合計|572,888|10,995,009|52,439|953|509,501|10,052
