都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|39,309|706,189|6,431|42|31,935|1,179
青森|2,415|46,034|177|4|2,208|30
岩手|1,490|77,111|101|0|1,343|46
宮城|8,964|146,981|204|7|8,663|83
秋田|760|13,808|30|1|714|16
山形|1,990|60,292|105|3|1,840|45
福島|4,632|250,222|165|8|4,315|152
茨城|9,891|32,792|350|9|9,389|152
栃木|6,475|267,236|274|8|6,123|78
群馬|7,912|177,391|259|16|7,511|142
埼玉|44,366|896,772|1,416|45|42,151|799
千葉|37,675|625,648|987|20|35,999|689
東京|163,329|2,326,889|4,440|62|156,786|2,103
神奈川|62,566|945,347|1,957|70|59,701|908
新潟|3,289|148,908|234|5|3,015|40
富山|1,916|65,994|186|8|1,694|36
石川|3,824|100,254|270|8|3,443|108
福井|1,053|60,120|28|0|991|34
山梨|1,576|44,960|88|1|1,469|19
長野|4,864|183,346|202|5|4,646|85
岐阜|9,086|246,442|626|23|8,292|168
静岡|8,587|361,571|539|7|7,910|138
愛知|48,377|731,903|4,146|81|43,399|832
三重|5,034|129,213|314|10|4,746|107
滋賀|5,281|134,029|432|14|4,767|82
京都|16,056|260,065|627|24|15,161|219
大阪|100,720|1,881,156|7,219|283|90,166|2,412
兵庫|40,064|468,138|1,190|77|37,663|1,214
奈良|8,000|154,880|251|8|7,644|118
和歌山|2,635|40,706|51|15|2,484|45
鳥取|466|74,547|22|0|435|2
島根|545|27,832|47|3|498|0
岡山|7,464|148,791|578|18|6,712|110
広島|10,932|508,069|640|22|9,732|144
山口|2,991|108,624|264|6|2,662|65
徳島|1,636|59,762|22|1|1,551|63
香川|2,033|79,279|91|6|1,921|26
愛媛|2,726|89,403|46|4|2,606|74
高知|1,572|10,201|195|10|1,356|21
福岡|34,564|766,009|2,918|76|31,086|478
佐賀|2,528|51,488|99|3|2,437|21
長崎|2,979|114,285|155|5|2,756|68
熊本|6,328|79,507|385|19|5,839|104
大分|3,432|150,913|212|4|3,165|55
宮崎|3,046|43,344|73|2|2,937|26
鹿児島|3,482|103,647|249|3|3,186|30
沖縄|18,316|224,918|2,756|85|15,413|153
（その他）|149|-|0|-|149|-
合計|757,325|14,225,016|42,051|1,131|700,609|13,519
