都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|60,846|1,178,293|97|1|59,278|1,472
青森|5,896|96,856|2|0|5,856|38
岩手|3,486|128,039|0|0|3,433|53
宮城|16,274|251,585|7|0|16,149|118
秋田|1,919|27,198|11|0|1,881|27
山形|3,551|105,713|3|0|3,492|56
福島|9,486|435,874|5|2|9,306|175
茨城|24,419|40,535|14|0|24,186|219
栃木|15,460|502,281|15|2|15,329|116
群馬|16,816|319,056|34|0|16,606|176
埼玉|115,684|1,540,166|97|13|114,538|1,049
千葉|100,387|1,141,928|64|1|99,288|1,026
東京|381,869|3,880,513|267|10|378,445|3,157
神奈川|169,011|1,700,610|118|7|167,582|1,311
新潟|8,001|299,035|9|0|7,931|61
富山|4,867|122,529|0|0|4,815|52
石川|7,965|203,045|4|0|7,811|129
福井|3,115|121,987|2|0|3,075|38
山梨|5,155|122,749|0|0|5,126|29
長野|8,882|340,375|8|0|8,833|97
岐阜|19,222|437,694|83|1|18,915|218
静岡|26,766|665,407|14|0|26,542|209
愛知|106,442|1,399,621|94|4|105,192|1,156
三重|14,808|248,524|13|0|14,957|163
滋賀|12,416|274,647|11|0|12,301|104
京都|35,924|443,704|34|0|35,592|291
大阪|202,761|3,808,193|359|40|199,347|3,055
兵庫|78,568|795,748|128|4|77,044|1,396
奈良|15,913|265,046|25|0|15,739|149
和歌山|5,296|66,824|2|0|5,127|62
鳥取|1,668|157,111|0|0|1,638|5
島根|1,731|59,148|18|0|1,708|5
岡山|15,417|283,975|63|1|15,131|136
広島|22,115|940,010|45|0|21,868|202
山口|5,771|199,962|36|0|5,642|93
徳島|3,289|109,728|3|0|3,221|65
香川|4,703|136,211|0|0|4,664|38
愛媛|5,408|161,923|28|0|5,298|82
高知|4,166|104,311|3|0|4,130|33
福岡|74,481|1,328,660|57|4|73,795|622
佐賀|5,864|111,634|10|0|5,878|30
長崎|6,118|190,493|1|0|6,044|73
熊本|14,393|124,441|2|1|14,255|136
大分|8,186|282,407|0|0|8,102|84
宮崎|6,151|73,038|0|0|6,094|41
鹿児島|9,102|172,328|1|0|9,035|66
沖縄|50,284|414,071|69|1|49,802|397
その他（その他）|149|0|0|0|149|0
合計|1,720,201|25,813,226|1,856|92|1,700,170|18,310
