都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|21,361|460,342|852|22|19,747|760
青森|1,108|26,272|179|0|909|20
岩手|713|47,379|119|0|564|30
宮城|6,594|96,746|1,376|12|5,183|35
秋田|303|7,916|24|1|273|6
山形|1,077|37,680|274|1|786|17
福島|2,654|156,790|275|12|2,262|117
茨城|6,908|27,011|279|2|6,502|127
栃木|4,801|177,482|225|2|4,483|70
群馬|5,131|117,138|201|4|4,831|99
埼玉|33,609|667,011|1,506|35|31,396|707
千葉|30,203|488,981|1,065|16|28,558|580
東京|123,350|1,803,128|3,652|44|117,913|1,785
神奈川|48,775|714,203|987|24|47,000|788
新潟|1,586|87,307|220|2|1,361|18
富山|965|42,803|44|0|892|29
石川|1,973|61,517|77|1|1,829|65
福井|626|37,652|68|1|533|25
山梨|992|32,134|31|1|942|19
長野|2,982|122,915|262|0|2,704|42
岐阜|5,037|163,633|151|3|4,757|129
静岡|5,849|254,505|218|0|5,513|118
愛知|27,868|477,626|933|8|26,342|593
三重|2,863|79,034|208|1|2,661|72
滋賀|2,869|88,655|157|4|2,654|58
京都|9,789|181,445|439|3|9,200|173
大阪|55,748|1,099,255|5,570|149|48,522|1,197
兵庫|20,933|308,291|1,776|74|18,561|596
奈良|4,098|100,693|518|6|3,525|55
和歌山|1,384|27,551|164|6|1,177|18
鳥取|279|50,607|67|0|206|2
島根|288|18,022|4|0|284|0
岡山|2,781|81,422|82|3|2,575|36
広島|5,218|181,607|111|1|4,995|106
山口|1,440|68,811|36|0|1,361|43
徳島|605|33,567|129|3|457|19
香川|935|53,144|157|0|762|19
愛媛|1,561|42,299|432|3|1,105|24
高知|937|7,485|29|2|889|19
福岡|19,160|520,057|362|4|18,465|333
佐賀|1,233|32,897|60|0|1,179|13
長崎|1,646|78,802|24|0|1,583|39
熊本|3,526|58,455|33|2|3,419|74
大分|1,326|94,718|24|1|1,280|22
宮崎|1,966|24,926|21|1|1,924|22
鹿児島|1,870|74,841|66|0|1,797|28
沖縄|10,039|169,174|873|2|9,043|129
（その他）|149|-|0|-|149|-
合計|487,108|9,583,929|24,360|456|453,053|9,276
