都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|152,756|1,595,854|29,043|8|123,017|1,659
青森|17,668|151,200|3,493|0|14,121|54
岩手|8,043|169,530|2,082|2|5,906|55
宮城|34,867|366,984|6,283|8|27,620|128
秋田|7,836|39,968|1,956|2|5,849|31
山形|9,991|144,600|2,167|0|7,763|61
福島|21,606|581,353|3,421|4|18,003|182
茨城|62,044|43,645|8,533|18|53,251|260
栃木|39,620|609,849|7,874|6|31,588|158
群馬|46,195|464,896|7,737|13|38,222|236
埼玉|272,223|2,110,704|39,804|59|231,285|1,134
千葉|235,925|1,556,650|48,463|33|181,812|1,192
東京|893,629|5,254,509|175,260|87|714,938|3,431
神奈川|395,153|2,180,686|53,168|85|340,455|1,530
新潟|25,698|443,395|4,154|4|21,479|65
富山|13,862|173,797|4,683|3|9,122|57
石川|21,039|274,134|3,763|5|17,096|157
福井|9,965|193,701|1,566|3|8,360|39
山梨|14,228|186,746|2,399|4|11,796|39
長野|27,811|486,029|5,318|1|21,410|134
岐阜|46,793|620,582|7,710|7|37,992|254
静岡|76,146|923,339|13,061|4|60,043|289
愛知|272,819|1,929,959|41,631|51|229,766|1,422
三重|35,824|354,936|5,755|5|30,832|219
滋賀|40,884|404,392|8,293|3|32,469|122
京都|109,799|629,499|23,266|102|84,003|366
大阪|575,750|5,404,559|138,087|767|434,071|3,579
兵庫|224,338|1,177,660|54,711|44|167,975|1,667
奈良|46,887|380,330|13,946|24|32,727|214
和歌山|19,922|110,909|3,282|11|16,413|89
鳥取|5,272|237,026|829|0|4,361|8
島根|5,626|103,516|662|0|4,957|7
岡山|43,464|413,636|5,836|14|34,676|178
広島|67,365|1,341,347|18,369|14|48,659|337
山口|18,771|339,555|2,480|3|16,178|113
徳島|8,455|148,935|1,618|0|6,776|71
香川|15,226|188,725|3,180|3|11,974|58
愛媛|14,909|245,886|1,984|3|12,819|106
高知|10,507|162,670|2,238|9|8,207|62
福岡|206,211|1,918,071|40,461|16|159,520|826
佐賀|20,235|178,132|3,717|2|15,470|54
長崎|22,314|267,082|4,579|2|18,416|98
熊本|43,659|185,617|8,010|18|35,457|192
大分|21,041|406,027|2,732|0|18,215|94
宮崎|16,663|119,923|2,162|0|14,472|75
鹿児島|27,318|249,218|4,111|4|22,637|104
沖縄|94,423|570,805|5,220|26|88,784|422
その他（その他）|149|0|0|0|149|0
合計|4,400,929|36,040,566|829,097|1,477|3,531,111|21,628
