都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,179|1,230,155|90|1|59,624|1,472
青森|5,897|101,361|0|0|5,859|38
岩手|3,487|132,540|0|0|3,434|53
宮城|16,285|259,407|3|0|16,162|118
秋田|1,934|27,515|8|0|1,899|27
山形|3,604|111,378|40|0|3,508|56
福島|9,489|455,774|3|1|9,310|176
茨城|24,450|40,561|1|1|24,229|220
栃木|15,497|515,568|16|0|15,364|117
群馬|16,961|337,432|82|2|16,703|176
埼玉|115,887|1,599,492|71|3|114,757|1,059
千葉|100,511|1,197,933|41|0|99,436|1,028
東京|382,286|4,042,983|157|3|378,961|3,168
神奈川|169,339|1,773,796|71|0|167,954|1,314
新潟|8,042|314,122|18|0|7,963|61
富山|4,868|128,170|0|0|4,816|52
石川|7,969|208,802|0|0|7,818|129
福井|3,115|124,871|0|0|3,077|38
山梨|5,156|129,682|0|0|5,127|29
長野|8,890|356,184|7|0|8,842|97
岐阜|19,261|458,036|7|0|19,036|218
静岡|26,814|701,145|27|0|26,576|209
愛知|106,616|1,465,179|44|0|105,411|1,161
三重|14,817|261,535|2|0|14,979|163
滋賀|12,435|287,220|4|0|12,327|104
京都|35,994|458,794|11|1|35,691|291
大阪|203,228|4,070,074|117|7|200,047|3,064
兵庫|78,715|834,273|54|4|77,265|1,397
奈良|15,934|275,256|4|0|15,781|149
和歌山|5,303|67,785|1|0|5,135|62
鳥取|1,669|164,044|0|0|1,639|5
島根|1,733|62,214|1|0|1,727|5
岡山|15,545|302,178|27|1|15,379|136
広島|22,175|964,475|7|0|21,966|202
山口|5,792|206,698|2|0|5,697|93
徳島|3,291|113,903|0|0|3,225|66
香川|4,705|141,261|0|0|4,666|38
愛媛|5,412|169,211|1|0|5,329|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,651|1,387,584|53|3|73,972|625
佐賀|5,866|116,789|0|0|5,891|30
長崎|6,119|198,182|0|0|6,046|73
熊本|14,395|124,754|0|0|14,259|136
大分|8,187|295,909|0|0|8,103|84
宮崎|6,153|73,121|2|0|6,094|41
鹿児島|9,103|174,905|0|0|9,037|66
沖縄|50,338|426,293|27|0|49,919|398
その他（その他）|149|0|0|0|149|0
合計|1,723,413|26,993,991|999|27|1,704,323|18,359
