都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|19,122|382,054|549|3|17,900|679
青森|816|17,492|25|1|771|20
岩手|554|26,838|8|0|516|30
宮城|3,626|68,312|104|3|3,497|25
秋田|269|7,093|2|0|261|6
山形|543|27,496|14|0|514|15
福島|1,962|113,458|120|8|1,771|71
茨城|5,808|24,917|363|7|5,335|110
栃木|4,101|126,390|127|3|3,908|66
群馬|4,517|92,574|184|3|4,249|84
埼玉|29,408|552,412|1,193|38|27,645|570
千葉|26,522|407,684|1,632|25|24,434|456
東京|111,797|1,540,352|3,091|61|107,311|1,395
神奈川|44,951|593,854|1,055|27|43,215|681
新潟|1,085|45,074|85|1|985|15
富山|905|36,457|13|1|864|28
石川|1,857|51,468|131|5|1,686|62
福井|545|31,859|4|0|516|25
山梨|939|25,903|6|0|916|17
長野|2,364|99,025|12|0|2,343|41
岐阜|4,732|134,106|143|7|4,478|111
静岡|5,151|190,141|196|0|4,862|93
愛知|25,861|394,175|653|31|24,690|518
三重|2,532|63,656|135|7|2,422|53
滋賀|2,470|73,532|127|5|2,296|47
京都|9,064|156,063|294|2|8,629|156
大阪|47,179|793,425|1,072|87|44,575|1,119
兵庫|17,968|248,574|383|41|17,055|530
奈良|3,365|82,265|65|5|3,253|47
和歌山|1,164|24,512|9|2|1,113|18
鳥取|210|41,147|3|0|202|2
島根|284|15,625|5|0|279|0
岡山|2,486|66,389|53|2|2,389|32
広島|5,024|157,847|37|5|4,877|102
山口|1,382|58,758|51|0|1,292|39
徳島|452|26,509|25|2|411|16
香川|753|44,749|24|1|711|18
愛媛|1,064|32,534|37|1|1,004|23
高知|884|7,091|1|0|866|17
福岡|18,061|443,044|608|20|17,162|291
佐賀|1,063|28,108|65|0|1,010|8
長崎|1,612|67,422|35|1|1,541|36
熊本|3,444|56,810|37|4|3,334|72
大分|1,293|79,576|32|0|1,240|21
宮崎|1,951|24,716|23|1|1,896|21
鹿児島|1,761|67,604|34|2|1,727|26
沖縄|8,200|145,625|269|1|7,817|119
（その他）|149|-|0|-|149|-
合計|431,250|7,794,715|13,134|413|409,917|7,931
