都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|68,577|1,343,929|5,011|0|60,812|1,479
青森|7,229|113,732|1,238|0|5,952|39
岩手|3,684|142,365|151|0|3,480|53
宮城|17,335|280,332|697|2|16,328|118
秋田|2,256|29,724|274|0|1,955|27
山形|4,036|122,496|356|0|3,624|56
福島|10,249|495,722|533|1|9,540|176
茨城|27,385|41,263|2,250|2|24,915|220
栃木|18,249|550,994|2,075|0|16,055|119
群馬|20,887|385,756|2,819|2|17,886|182
埼玉|130,311|1,760,503|11,508|6|117,743|1,060
千葉|111,912|1,311,609|7,714|0|101,573|1,029
東京|432,753|4,457,785|40,321|9|389,251|3,181
神奈川|187,468|1,968,276|14,166|9|171,979|1,323
新潟|11,206|366,263|2,425|0|8,718|63
富山|5,260|140,862|288|0|4,920|52
石川|9,002|226,338|864|0|7,975|140
福井|3,905|140,847|516|0|3,351|38
山梨|6,134|143,310|807|0|5,302|29
長野|11,987|405,628|1,823|1|9,727|97
岐阜|22,158|511,537|2,063|0|19,448|220
静岡|32,151|781,120|4,967|1|26,273|210
愛知|120,140|1,584,009|11,674|2|107,300|1,166
三重|16,953|279,143|1,908|0|15,245|166
滋賀|15,850|315,169|2,751|0|12,994|105
京都|44,607|510,476|6,018|47|36,977|292
大阪|242,837|4,524,274|32,851|257|206,913|3,073
兵庫|89,690|925,184|8,591|3|79,698|1,402
奈良|18,789|310,619|2,238|4|16,399|152
和歌山|6,927|75,981|1,292|6|5,455|62
鳥取|2,150|189,061|382|0|1,735|5
島根|2,950|75,360|978|1|1,967|5
岡山|18,311|329,200|415|0|15,445|136
広島|33,570|1,106,240|10,013|7|23,345|212
山口|9,248|256,718|2,310|1|6,844|94
徳島|3,645|124,160|299|0|3,286|66
香川|5,621|156,113|792|0|4,793|38
愛媛|7,336|187,750|1,685|2|5,569|82
高知|4,553|120,023|324|3|4,196|33
福岡|86,914|1,547,339|9,093|1|74,969|629
佐賀|7,669|135,842|1,148|0|6,197|32
長崎|8,501|218,449|2,130|0|6,275|73
熊本|18,148|137,055|2,046|0|15,964|138
大分|9,664|331,504|1,258|0|8,322|84
宮崎|7,562|80,130|1,320|0|6,183|41
鹿児島|11,399|192,775|1,252|0|9,778|66
沖縄|71,811|499,476|11,326|37|60,064|398
その他（その他）|149|0|0|0|149|0
合計|2,009,128|29,932,441|216,960|404|1,762,869|18,461
