都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|161,447|1,621,742|26,397|9|132,802|1,709
青森|19,158|155,009|3,401|0|15,703|54
岩手|9,059|175,117|2,569|1|6,432|58
宮城|37,486|376,940|6,693|9|29,822|130
秋田|8,614|42,136|1,931|2|6,652|31
山形|10,760|148,382|2,070|0|8,626|64
福島|22,721|589,786|3,040|6|19,497|184
茨城|66,845|43,898|8,627|18|57,947|271
栃木|42,289|614,249|7,132|9|34,987|170
群馬|48,728|472,495|7,294|9|41,193|241
埼玉|291,233|2,144,490|38,279|57|251,807|1,147
千葉|250,667|1,589,617|49,869|28|195,875|1,263
東京|941,379|5,313,580|172,184|80|765,668|3,527
神奈川|420,530|2,180,686|53,272|97|365,661|1,597
新潟|27,413|450,491|4,006|3|23,341|66
富山|15,587|177,039|5,416|3|10,112|59
石川|22,460|280,271|3,593|2|18,685|159
福井|11,147|203,899|1,601|3|9,507|39
山梨|15,182|186,746|2,329|4|12,827|39
長野|29,325|495,792|4,526|2|24,273|140
岐阜|49,763|634,196|7,256|9|41,527|260
静岡|81,635|937,631|12,755|6|66,075|305
愛知|291,722|1,972,979|39,861|50|250,366|1,495
三重|38,190|354,936|5,801|3|33,262|228
滋賀|44,542|412,159|8,737|0|35,674|131
京都|116,540|640,248|21,603|82|92,120|391
大阪|611,261|5,497,000|123,606|787|483,892|3,739
兵庫|239,990|1,201,539|42,158|49|196,111|1,730
奈良|51,147|387,266|14,679|26|36,225|243
和歌山|21,230|113,974|2,573|9|18,411|97
鳥取|5,804|248,180|1,014|0|4,707|8
島根|5,957|103,516|664|0|5,285|8
岡山|45,752|413,636|5,836|14|34,676|183
広島|70,087|1,355,636|11,513|11|58,210|364
山口|19,828|377,372|2,460|4|17,248|120
徳島|9,549|151,900|2,013|0|7,476|73
香川|16,764|192,693|3,466|3|13,232|66
愛媛|15,773|248,026|2,015|1|13,647|111
高知|11,159|170,993|2,015|10|9,073|71
福岡|218,369|1,955,242|39,915|19|171,786|869
佐賀|21,529|182,332|3,299|3|16,608|60
長崎|23,550|271,579|4,086|3|20,211|103
熊本|45,968|190,409|8,022|14|37,741|205
大分|22,155|413,391|2,443|0|19,618|94
宮崎|17,510|123,575|2,067|0|15,411|82
鹿児島|29,028|255,144|3,688|5|24,697|114
沖縄|96,676|579,672|5,377|24|90,862|423
その他（その他）|149|0|0|0|149|0
合計|4,673,657|36,647,589|783,151|1,474|3,845,717|22,521
