都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|61,251|1,254,023|60|0|59,706|1,474
青森|5,901|103,213|3|0|5,860|38
岩手|3,487|134,457|0|0|3,434|53
宮城|16,287|262,830|2|0|16,166|118
秋田|1,934|27,579|0|0|1,907|27
山形|3,605|113,329|1|0|3,548|56
福島|9,495|464,064|1|0|9,318|176
茨城|24,470|40,567|14|1|24,236|220
栃木|15,514|523,186|14|0|15,383|117
群馬|17,185|346,840|183|2|16,826|176
埼玉|115,986|1,627,764|86|3|114,841|1,059
千葉|100,595|1,221,179|65|0|99,498|1,028
東京|382,553|4,112,911|237|3|379,144|3,172
神奈川|169,555|1,804,632|150|1|168,089|1,316
新潟|8,161|323,783|95|0|8,004|62
富山|4,868|130,312|0|0|4,816|52
石川|7,971|211,796|2|0|7,818|129
福井|3,115|125,914|0|0|3,077|38
山梨|5,159|133,350|2|0|5,128|29
長野|8,902|361,658|8|1|8,852|97
岐阜|19,276|466,782|8|0|19,049|219
静岡|26,873|715,709|44|0|26,611|209
愛知|106,696|1,490,629|49|0|105,486|1,161
三重|14,818|268,101|1|0|14,981|163
滋賀|12,451|292,854|14|0|12,333|104
京都|36,033|466,552|25|1|35,710|292
大阪|203,372|4,179,677|123|9|200,185|3,064
兵庫|78,769|851,893|57|2|77,314|1,398
奈良|15,937|278,957|1|0|15,787|149
和歌山|5,303|68,181|0|0|5,136|62
鳥取|1,669|167,062|0|0|1,639|5
島根|1,733|63,489|0|0|1,728|5
岡山|15,551|310,392|9|1|15,406|136
広島|22,175|977,622|0|0|21,973|202
山口|5,795|211,176|3|0|5,699|93
徳島|3,291|115,603|0|0|3,225|66
香川|4,705|144,033|0|0|4,666|38
愛媛|5,412|172,219|0|0|5,330|82
高知|4,167|105,447|0|0|4,134|33
福岡|74,689|1,415,349|32|3|74,030|625
佐賀|5,866|119,243|0|0|5,891|30
長崎|6,119|201,617|0|0|6,046|73
熊本|14,395|124,812|0|0|14,259|136
大分|8,187|302,490|0|0|8,103|84
宮崎|6,153|73,134|0|0|6,096|41
鹿児島|9,112|176,036|3|0|9,037|66
沖縄|50,380|431,715|33|0|49,953|398
その他（その他）|149|0|0|0|149|0
合計|1,725,070|27,514,161|1,325|27|1,705,607|18,371
