都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|201,047|1,766,354|17,533|4|181,889|1,890
青森|29,239|182,173|4,049|0|25,110|80
岩手|15,243|202,053|2,910|1|12,264|69
宮城|50,925|430,408|5,144|6|45,074|165
秋田|13,135|47,924|1,872|0|11,220|43
山形|15,315|163,854|2,301|2|12,938|76
福島|30,598|648,640|3,677|1|26,732|189
茨城|96,671|44,484|9,242|6|87,077|352
栃木|54,985|645,522|5,803|2|48,955|227
群馬|62,319|522,691|5,299|4|56,746|274
埼玉|380,647|2,342,635|28,717|33|350,648|1,282
千葉|323,732|1,730,439|22,533|19|296,485|1,559
東京|1,153,712|5,769,495|120,489|53|1,029,202|4,021
神奈川|548,218|2,180,686|39,169|60|507,131|1,918
新潟|36,110|495,137|3,612|2|32,413|85
富山|24,611|202,430|4,930|1|19,610|71
石川|31,307|324,043|3,290|5|27,815|179
福井|18,912|249,173|2,297|1|16,574|41
山梨|20,350|217,151|1,723|1|18,569|61
長野|37,460|543,338|3,622|1|33,287|158
岐阜|62,523|699,135|4,378|5|57,335|303
静岡|108,983|1,018,639|10,619|6|97,326|371
愛知|377,350|2,222,743|25,250|35|350,232|1,868
三重|49,762|395,473|4,134|7|46,744|261
滋賀|61,865|493,844|7,426|2|54,260|179
京都|144,227|694,733|8,790|40|133,803|571
大阪|747,882|5,959,598|58,177|586|685,229|4,425
兵庫|307,069|1,306,150|21,556|22|283,495|2,028
奈良|69,182|430,439|10,463|11|58,388|331
和歌山|26,123|129,121|918|1|24,939|107
鳥取|8,180|283,740|733|0|7,341|11
島根|8,096|130,033|953|1|7,134|9
岡山|57,438|449,702|4,173|5|49,083|220
広島|85,218|1,468,111|9,354|7|75,433|431
山口|26,010|462,176|2,714|1|23,139|157
徳島|14,559|170,097|1,500|1|12,983|78
香川|25,321|214,362|3,388|6|21,837|96
愛媛|21,551|275,814|2,365|4|19,061|125
高知|15,169|199,559|1,730|3|13,343|96
福岡|275,513|2,141,517|30,226|10|237,974|1,072
佐賀|28,599|205,397|2,646|2|23,222|74
長崎|29,943|294,672|3,207|2|27,989|114
熊本|59,084|217,800|6,086|12|52,735|263
大分|28,530|457,037|1,994|3|26,414|122
宮崎|22,391|143,364|2,085|1|20,268|114
鹿児島|37,374|287,047|2,827|3|34,037|157
沖縄|111,684|631,526|5,270|13|105,980|433
その他（その他）|149|0|0|0|149|0
合計|5,954,311|40,090,459|521,174|991|5,389,612|26,756
