都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|59,810|1,073,718|1,156|18|57,355|1,466
青森|5,486|82,811|394|5|5,059|33
岩手|3,467|116,791|85|0|3,330|52
宮城|16,024|231,269|413|13|15,485|113
秋田|1,834|25,343|59|1|1,749|26
山形|3,462|93,345|89|3|3,317|56
福島|9,384|393,054|185|3|9,025|174
茨城|23,809|39,484|771|19|22,826|212
栃木|14,962|470,661|495|12|14,356|111
群馬|16,393|281,447|341|17|15,882|170
埼玉|113,335|1,401,073|4,146|89|108,207|982
千葉|98,471|1,023,263|3,358|62|94,139|974
東京|372,545|3,524,571|7,383|152|362,358|2,804
神奈川|166,013|1,532,411|3,771|122|161,018|1,224
新潟|7,638|269,953|321|5|7,259|58
富山|4,751|109,311|86|7|4,617|48
石川|7,762|183,902|193|3|7,424|123
福井|2,952|110,377|116|0|2,800|36
山梨|4,992|105,725|119|1|4,844|29
長野|8,626|299,529|239|1|8,345|95
岐阜|18,389|386,463|626|12|17,731|209
静岡|26,281|592,767|762|9|25,316|203
愛知|103,482|1,233,209|7,342|67|95,033|1,107
三重|14,468|209,444|620|10|14,008|158
滋賀|12,049|243,100|371|5|11,579|99
京都|35,028|404,630|2,245|47|32,494|261
大阪|196,287|3,274,994|9,210|466|182,228|2,922
兵庫|75,849|713,115|2,784|60|71,687|1,381
奈良|15,431|239,043|546|13|14,740|145
和歌山|5,160|63,073|110|6|4,888|59
鳥取|1,633|139,510|64|0|1,541|5
島根|1,562|50,282|46|0|1,513|3
岡山|14,981|249,075|615|13|14,091|135
広島|21,258|844,712|724|11|20,343|191
山口|5,518|173,420|126|0|5,303|89
徳島|3,202|98,987|131|2|3,007|64
香川|4,647|123,922|94|5|4,516|36
愛媛|5,034|143,132|116|4|4,837|81
高知|4,048|93,070|74|1|3,943|31
福岡|73,240|1,199,046|4,335|28|68,235|600
佐賀|5,673|96,968|89|1|5,592|29
長崎|5,909|171,229|179|1|5,660|71
熊本|14,106|118,950|445|9|13,529|132
大分|7,949|248,916|211|3|7,661|77
宮崎|6,084|71,653|180|6|5,849|39
鹿児島|9,021|163,746|272|5|8,746|63
沖縄|48,835|378,466|2,153|66|46,199|293
（その他）|149|-|0|-|149|-
合計|1,676,989|23,092,960|58,190|1,383|1,599,813|17,269
