都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|193,611|1,736,577|18,949|5|172,765|1,860
青森|26,842|176,453|3,963|0|22,804|75
岩手|13,940|197,952|2,772|1|11,103|65
宮城|48,271|419,568|6,046|9|41,299|158
秋田|12,126|46,238|1,853|0|10,232|41
山形|14,237|160,819|2,157|1|12,005|75
福島|28,811|634,721|3,696|4|24,926|189
茨城|90,164|44,315|9,579|15|80,248|337
栃木|52,311|639,410|5,957|3|46,129|225
群馬|59,308|506,486|5,453|5|53,586|269
埼玉|363,110|2,300,813|30,091|48|331,774|1,245
千葉|309,180|1,702,435|23,477|19|281,229|1,505
東京|1,114,227|5,688,564|131,863|62|978,427|3,937
神奈川|521,558|2,180,686|43,186|78|476,497|1,875
新潟|33,853|484,623|3,067|3|30,701|85
富山|23,005|197,636|5,562|1|17,373|70
石川|29,530|313,641|3,420|4|25,909|178
福井|17,149|239,605|2,291|1|14,817|41
山梨|19,074|207,892|1,746|1|17,282|58
長野|35,382|530,239|3,398|1|31,508|156
岐阜|60,222|685,656|4,809|5|54,584|294
静岡|103,513|998,670|11,589|5|90,112|365
愛知|362,634|2,174,937|31,393|32|329,418|1,823
三重|47,476|395,473|4,445|8|44,113|259
滋賀|58,472|482,669|7,208|3|51,099|165
京都|139,287|684,146|11,835|46|125,763|530
大阪|724,813|5,869,711|67,530|698|652,934|4,284
兵庫|295,435|1,286,669|26,240|23|267,219|1,976
奈良|66,161|420,243|12,780|17|53,064|317
和歌山|25,217|126,450|967|4|23,987|106
鳥取|7,735|276,351|784|0|6,847|10
島根|7,586|122,915|947|0|6,631|8
岡山|55,241|449,702|4,173|5|49,083|214
広島|81,804|1,447,855|8,767|6|72,614|423
山口|24,648|440,054|2,851|2|21,648|149
徳島|13,665|166,332|1,616|3|11,973|78
香川|23,386|209,782|3,277|7|20,022|87
愛媛|20,315|272,744|2,442|4|17,750|123
高知|14,302|191,647|1,833|2|12,378|91
福岡|264,828|2,102,426|30,404|13|227,368|1,044
佐賀|27,157|200,481|2,897|1|21,380|71
長崎|28,850|290,431|3,850|2|26,150|113
熊本|56,402|211,858|5,862|12|50,285|255
大分|27,416|448,182|2,327|2|24,976|113
宮崎|21,255|139,678|2,096|0|19,122|106
鹿児島|35,757|280,876|2,918|1|32,301|143
沖縄|108,733|620,885|5,763|13|102,533|430
その他（その他）|149|0|0|0|149|0
合計|5,708,148|39,405,496|570,129|1,175|5,096,117|26,021
