都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|21,780|472,184|961|22|20,115|777
青森|1,163|27,562|173|0|970|20
岩手|752|49,938|110|2|612|30
宮城|7,164|103,695|1,137|11|5,942|42
秋田|331|8,015|45|2|280|6
山形|1,197|38,846|247|4|932|18
福島|2,806|163,022|299|12|2,389|118
茨城|7,113|27,489|336|5|6,649|128
栃木|4,927|180,717|246|3|4,611|70
群馬|5,261|119,057|219|6|4,941|101
埼玉|34,332|682,059|1,576|34|32,041|715
千葉|30,746|496,289|1,004|15|29,156|586
東京|125,978|1,839,754|4,162|39|120,013|1,803
神奈川|49,548|728,454|1,186|23|47,564|798
新潟|1,728|90,518|303|2|1,407|18
富山|1,042|43,755|108|1|905|29
石川|2,048|63,304|126|3|1,854|66
福井|657|39,079|82|1|548|27
山梨|1,012|32,134|44|1|949|19
長野|3,200|125,398|327|0|2,841|43
岐阜|5,136|167,763|181|3|4,826|129
静岡|5,960|259,667|227|2|5,612|121
愛知|28,681|486,888|1,388|7|26,691|602
三重|2,993|82,920|239|6|2,767|73
滋賀|2,965|93,581|175|3|2,731|59
京都|10,020|185,255|579|3|9,292|173
大阪|60,092|1,151,166|8,346|203|50,024|1,215
兵庫|22,511|319,635|2,546|83|19,359|606
奈良|4,527|103,792|690|12|3,781|56
和歌山|1,521|28,397|226|24|1,251|18
鳥取|291|51,998|72|0|207|2
島根|291|18,477|5|0|286|0
岡山|2,953|84,188|166|3|2,603|35
広島|5,274|189,788|104|1|5,057|106
山口|1,461|71,202|38|0|1,380|43
徳島|693|34,409|164|3|507|22
香川|985|55,035|140|0|829|19
愛媛|1,712|45,967|369|7|1,319|24
高知|946|7,543|24|1|903|19
福岡|19,435|531,644|487|7|18,614|334
佐賀|1,265|33,693|66|0|1,204|13
長崎|1,660|81,412|24|0|1,597|39
熊本|3,531|58,749|30|2|3,427|74
大分|1,344|97,421|37|1|1,285|22
宮崎|1,971|24,949|16|0|1,930|22
鹿児島|1,918|75,797|78|0|1,835|28
沖縄|10,704|171,706|1,219|6|9,362|129
（その他）|149|-|0|-|149|-
合計|503,774|9,844,311|30,327|563|463,547|9,397
