都道府県名|陽性者数|PCR検査実施人数|入院治療等を要する者（人）||退院又は療養解除となった者の数（人）|死亡（累積）（人）
||||うち重症||
北海道|40,870|751,646|2,884|28|36,904|1,334
青森|2,452|48,772|34|0|2,387|31
岩手|1,625|81,431|100|1|1,479|46
宮城|9,061|153,064|87|5|8,885|85
秋田|764|14,175|7|1|737|20
山形|2,017|63,486|42|3|1,929|46
福島|4,754|267,574|113|6|4,482|159
茨城|10,221|33,068|265|6|9,795|161
栃木|6,762|277,854|196|11|6,485|81
群馬|7,996|186,476|88|10|7,759|149
埼玉|45,380|934,773|896|29|43,659|825
千葉|38,951|657,307|953|19|37,298|700
東京|168,321|2,427,055|3,458|42|162,671|2,192
神奈川|65,121|997,435|1,642|42|62,546|933
新潟|3,383|160,485|102|6|3,234|47
富山|2,000|70,118|72|2|1,891|37
石川|3,901|116,526|76|2|3,708|114
福井|1,088|62,522|35|0|1,019|34
山梨|1,881|50,098|202|1|1,659|20
長野|4,954|194,537|77|2|4,861|90
岐阜|9,340|260,673|233|10|8,924|183
静岡|8,988|385,907|371|5|8,470|147
愛知|50,169|790,726|1,987|56|47,265|917
三重|5,178|137,890|128|6|5,077|109
滋賀|5,474|144,163|186|6|5,200|88
京都|16,433|273,949|276|17|15,905|234
大阪|102,223|2,018,401|2,198|215|96,618|2,584
兵庫|40,646|490,229|482|35|38,894|1,271
奈良|8,134|162,259|141|10|7,870|123
和歌山|2,656|41,295|14|4|2,537|48
鳥取|466|80,596|3|0|454|2
島根|551|29,236|9|1|541|1
岡山|7,571|158,467|139|4|7,302|123
広島|11,323|527,692|297|19|10,794|164
山口|3,095|116,931|129|1|2,895|71
徳島|1,650|62,712|19|0|1,568|63
香川|2,082|82,922|50|3|2,008|29
愛媛|2,747|93,530|19|4|2,653|75
高知|1,705|10,818|88|7|1,594|23
福岡|35,138|802,420|958|37|33,647|510
佐賀|2,543|54,413|17|1|2,539|24
長崎|3,098|120,069|94|0|2,935|69
熊本|6,432|80,727|103|9|6,218|111
大分|3,475|161,250|52|1|3,363|60
宮崎|3,067|43,842|27|0|3,003|27
鹿児島|3,630|108,991|135|2|3,486|33
沖縄|19,967|241,509|1,650|71|18,156|167
（その他）|149|-|0|-|149|-
合計|779,432|15,030,019|21,134|740|743,453|14,360
